customer_id,name,email,phone,gender,age,city,registration_date,account_age_days,total_orders,total_spend,avg_order_value,purchase_frequency,last_purchase_days,last_purchase_date,app_sessions_monthly,email_open_rate,wishlist_items,cart_abandonment_rate,reviews_written,avg_rating_given,referrals_made,support_tickets,returns_count,returns_rate,preferred_category,preferred_payment,engagement_score,sentiment_score,brand_interaction,nps_score,reward_preference,behavior_type
SK000104,Karthik Mehta,karthik.mehta24@yahoo.com,+91-7408795786,M,41,Jaipur,2024-06-22,652,20,138960,6948,10,9,2026-03-27,29,0.57,5,0.33,10,3.7,3,2,0,0.03,Ethnic Wear,COD,93,86,100,10,Exclusive Collections,loyal
SK000105,Vikram Jain,vikram.jain66@hotmail.com,+91-8435640048,M,30,Delhi,2024-08-21,592,8,18752,2344,3,53,2026-02-11,3,0.21,2,0.48,0,,0,2,1,0.13,Sportswear,Credit Card,50,46,12,5,Free Shipping,occasional
SK000106,Anvi Bansal,anvi.bansal82@hotmail.com,+91-7561523258,F,39,Delhi,2025-08-31,217,2,2178,1089,1,173,2025-10-14,2,0.06,2,0.68,1,4.2,0,3,0,0.11,Western Wear,Wallet,6,33,15,2,Free Shipping,dormant
SK000107,Kavita Rao,kavita.rao87@gmail.com,+91-8934845335,F,27,Jaipur,2025-01-18,442,3,7101,2367,1,93,2026-01-02,0,0.03,2,0.57,1,4.1,0,3,0,0.14,Sportswear,UPI,17,41,11,4,Cashback,dormant
SK000108,Shaurya Khanna,shaurya.khanna58@hotmail.com,+91-8846417413,M,39,Coimbatore,2024-12-29,462,9,17640,1960,5,19,2026-03-17,11,0.3,2,0.61,3,3.7,2,2,0,0.08,Accessories,UPI,69,63,63,6,Exclusive Collections,regular
SK000109,Ahana Rao,ahana.rao19@hotmail.com,+91-9989698399,F,22,Kolkata,2024-11-03,518,9,16848,1872,3,45,2026-02-19,3,0.06,2,0.32,2,4.3,0,1,2,0.24,Accessories,UPI,27,41,22,3,Gift Card,at_risk
SK000110,Myra Mittal,myra.mittal49@outlook.com,+91-9563321808,F,26,Indore,2025-06-22,287,4,7440,1860,2,58,2026-02-06,6,0.17,3,0.51,2,4.2,0,0,0,0.1,Footwear,Wallet,54,56,31,8,Gift Card,occasional
SK000111,Rohan Khanna,rohan.khanna76@outlook.com,+91-8604747012,M,38,Indore,2025-01-16,444,5,6755,1351,2,66,2026-01-29,2,0.16,3,0.67,2,5.0,0,1,0,0.19,Sportswear,Debit Card,36,56,23,3,Discount,at_risk
SK000112,Atharva Bansal,atharva.bansal17@hotmail.com,+91-8501195625,M,49,Pune,2026-01-05,90,40,117800,2945,10,6,2026-03-30,27,0.66,13,0.47,8,3.9,4,2,1,0.04,Western Wear,UPI,91,82,100,8,Exclusive Collections,loyal
SK000113,Ishaan Patel,ishaan.patel65@gmail.com,+91-7517582559,M,42,Jaipur,2026-02-07,57,3,3273,1091,3,49,2026-02-15,6,0.3,4,0.33,0,,0,2,0,0.13,Ethnic Wear,Debit Card,47,37,24,8,Discount,occasional
SK000114,Deepak Bansal,deepak.bansal28@yahoo.com,+91-7984783734,M,32,Gurgaon,2025-06-20,289,3,8235,2745,4,46,2026-02-18,6,0.17,3,0.27,2,5.0,0,1,0,0.13,Footwear,COD,40,48,31,7,Discount,occasional
SK000115,Aditya Rao,aditya.rao76@yahoo.com,+91-7492819916,M,22,Bangalore,2025-07-04,275,8,21720,2715,3,56,2026-02-08,3,0.19,4,0.31,2,4.6,0,0,1,0.13,Sportswear,UPI,46,60,28,6,Gift Card,occasional
SK000116,Arjun Verma,arjun.verma63@hotmail.com,+91-8593066866,M,45,Bangalore,2024-06-03,671,9,17964,1996,4,31,2026-03-05,11,0.31,9,0.3,3,4.3,0,0,1,0.12,Sportswear,Credit Card,70,70,64,7,Free Shipping,regular
SK000117,Neha Agarwal,neha.agarwal53@gmail.com,+91-9604748447,F,35,Ahmedabad,2025-11-02,154,8,9640,1205,4,46,2026-02-18,7,0.2,0,0.23,2,4.6,0,1,0,0.09,Sportswear,COD,52,65,24,5,Discount,occasional
SK000118,Aarush Malhotra,aarush.malhotra20@outlook.com,+91-8761688851,M,34,Coimbatore,2025-02-03,426,7,13538,1934,1,49,2026-02-15,3,0.16,3,0.32,0,,0,3,1,0.23,Ethnic Wear,Wallet,27,19,15,6,Free Shipping,at_risk
SK000119,Advik Chopra,advik.chopra92@yahoo.com,+91-7402910742,M,46,Surat,2025-07-28,251,11,30723,2793,4,22,2026-03-14,9,0.26,8,0.33,5,4.4,0,2,1,0.09,Accessories,UPI,63,59,67,8,Cashback,regular
SK000120,Tanish Saxena,tanish.saxena17@outlook.com,+91-9315160492,M,32,Vadodara,2024-10-22,530,4,9552,2388,4,42,2026-02-22,6,0.24,2,0.34,0,,0,2,0,0.1,Footwear,Credit Card,52,40,18,5,Gift Card,occasional
SK000121,Swati Tiwari,swati.tiwari29@yahoo.com,+91-7525458160,F,34,Indore,2025-03-07,394,5,7720,1544,4,41,2026-02-23,7,0.28,0,0.6,1,4.8,0,0,0,0.1,Sportswear,Credit Card,54,62,19,6,Cashback,occasional
SK000122,Iraa Nair,iraa.nair89@gmail.com,+91-7282487878,F,33,Ahmedabad,2025-05-04,336,8,17320,2165,6,21,2026-03-15,12,0.41,4,0.29,3,3.9,0,0,0,0.1,Sportswear,Credit Card,73,75,51,9,Exclusive Collections,regular
SK000123,Amit Joshi,amit.joshi60@hotmail.com,+91-9487932777,M,33,Mumbai,2025-06-10,299,14,25760,1840,7,30,2026-03-06,14,0.41,5,0.26,4,3.9,0,0,1,0.07,Footwear,Wallet,63,79,63,7,Cashback,regular
SK000124,Aditya Nair,aditya.nair97@yahoo.com,+91-9175912881,M,23,Pune,2024-09-01,581,14,66388,4742,15,8,2026-03-28,30,0.65,13,0.42,5,4.5,2,2,0,0.02,Footwear,Credit Card,86,68,100,8,Exclusive Collections,loyal
SK000125,Megha Shah,megha.shah49@hotmail.com,+91-9786251582,F,18,Chennai,2024-06-21,653,10,18540,1854,6,12,2026-03-24,12,0.36,10,0.55,5,4.2,0,3,0,0.09,Footwear,Debit Card,56,43,79,8,Early Access,regular
SK000126,Krishna Pillai,krishna.pillai91@yahoo.com,+91-9740967604,M,35,Lucknow,2025-09-28,189,6,7704,1284,4,52,2026-02-12,6,0.19,4,0.38,1,3.6,0,1,0,0.15,Western Wear,UPI,40,45,29,7,Discount,occasional
SK000127,Ritvik Pillai,ritvik.pillai63@yahoo.com,+91-9490095905,M,23,Bangalore,2025-01-04,456,13,49777,3829,10,6,2026-03-30,19,0.64,11,0.3,13,3.8,3,1,0,0.05,Sportswear,Wallet,80,95,100,9,Early Access,loyal
SK000128,Rajesh Singh,rajesh.singh78@gmail.com,+91-9640139418,M,28,Vadodara,2025-10-04,183,10,34750,3475,7,25,2026-03-11,15,0.4,5,0.29,5,5.0,0,2,0,0.08,Western Wear,Credit Card,56,62,70,7,Early Access,regular
SK000129,Anika Saxena,anika.saxena73@yahoo.com,+91-7971029105,F,37,Chennai,2024-07-12,632,3,4446,1482,2,36,2026-02-28,6,0.29,0,0.63,0,,0,2,0,0.13,Footwear,Debit Card,47,43,12,6,Free Shipping,occasional
SK000130,Rudra Desai,rudra.desai38@gmail.com,+91-9727063170,M,19,Kolkata,2025-04-08,362,12,52428,4369,11,5,2026-03-31,25,0.6,16,0.51,5,3.8,2,0,0,0.05,Ethnic Wear,Wallet,86,81,100,10,Early Access,loyal
SK000131,Atharva Chopra,atharva.chopra2@yahoo.com,+91-9061212570,M,55,Indore,2024-08-30,583,13,42848,3296,8,9,2026-03-27,23,0.58,10,0.48,10,5.0,1,1,0,0.04,Sportswear,Wallet,91,91,100,9,Exclusive Collections,loyal
SK000132,Laksh Agarwal,laksh.agarwal30@hotmail.com,+91-8081467762,M,50,Vadodara,2024-09-08,574,6,14898,2483,3,33,2026-03-03,7,0.29,5,0.59,1,3.9,0,1,0,0.13,Accessories,COD,46,59,34,5,Discount,occasional
SK000133,Tanvi Iyer,tanvi.iyer51@hotmail.com,+91-8903140720,F,32,Chandigarh,2025-07-21,258,6,12966,2161,2,36,2026-02-28,7,0.18,3,0.65,0,,0,0,0,0.14,Western Wear,UPI,48,48,23,7,Cashback,occasional
SK000134,Advik Shah,advik.shah1@outlook.com,+91-8570326782,M,36,Coimbatore,2024-12-31,460,13,43550,3350,4,22,2026-03-14,8,0.26,9,0.24,1,4.2,0,2,1,0.09,Ethnic Wear,Credit Card,57,53,48,7,Early Access,regular
SK000135,Ananya Reddy,ananya.reddy82@yahoo.com,+91-9081339967,F,27,Bangalore,2025-04-05,365,8,18640,2330,4,41,2026-02-23,4,0.28,2,0.56,1,3.6,0,2,1,0.13,Sportswear,Debit Card,45,53,19,8,Free Shipping,occasional
SK000136,Kritika Verma,kritika.verma32@outlook.com,+91-7450968683,F,18,Bhopal,2025-10-26,161,18,46620,2590,9,15,2026-03-21,20,0.54,7,0.22,11,4.7,2,0,1,0.08,Sportswear,COD,85,92,100,10,Exclusive Collections,loyal
SK000137,Harsh Reddy,harsh.reddy45@hotmail.com,+91-8972485594,M,24,Mumbai,2025-07-31,248,20,76900,3845,15,7,2026-03-29,29,0.5,15,0.67,7,5.0,5,0,0,0.03,Footwear,Debit Card,90,85,100,10,Exclusive Collections,loyal
SK000138,Aarush Sharma,aarush.sharma37@outlook.com,+91-7207782146,M,48,Lucknow,2026-03-04,32,31,134075,4325,8,4,2026-04-01,18,0.52,13,0.6,8,3.9,1,0,2,0.07,Ethnic Wear,Wallet,80,85,100,10,Exclusive Collections,loyal
SK000139,Amit Iyer,amit.iyer41@outlook.com,+91-7514612625,M,35,Gurgaon,2024-12-05,486,35,233310,6666,13,4,2026-04-01,17,0.41,16,0.34,5,3.9,3,0,1,0.03,Accessories,COD,94,73,100,8,Free Shipping,loyal
SK000140,Ritvik Jain,ritvik.jain4@yahoo.com,+91-9404093740,M,18,Surat,2025-03-11,390,5,12710,2542,4,43,2026-02-21,6,0.16,0,0.65,0,,0,0,0,0.12,Ethnic Wear,Credit Card,42,53,12,5,Cashback,occasional
SK000141,Sneha Patel,sneha.patel57@hotmail.com,+91-9195524478,F,35,Ahmedabad,2024-12-29,462,3,6669,2223,3,31,2026-03-05,5,0.18,1,0.26,1,3.7,0,1,0,0.08,Ethnic Wear,UPI,48,54,18,6,Discount,occasional
SK000142,Aakash Nair,aakash.nair41@outlook.com,+91-8452035340,M,48,Bhopal,2024-08-31,582,3,4317,1439,4,40,2026-02-24,3,0.17,3,0.3,2,4.0,0,0,0,0.08,Accessories,Credit Card,53,64,25,6,Gift Card,occasional
SK000143,Ishaan Nair,ishaan.nair10@hotmail.com,+91-7633269697,M,24,Nagpur,2025-02-24,405,13,48282,3714,7,27,2026-03-09,11,0.27,8,0.5,2,4.6,0,0,0,0.07,Sportswear,COD,70,62,56,9,Free Shipping,regular
SK000144,Jyoti Kulkarni,jyoti.kulkarni31@yahoo.com,+91-9118657827,F,19,Chennai,2026-01-25,70,5,5905,1181,3,52,2026-02-12,8,0.28,1,0.56,0,,0,2,0,0.11,Footwear,Wallet,47,40,19,7,Free Shipping,occasional
SK000145,Vivaan Joshi,vivaan.joshi91@outlook.com,+91-8300634399,M,29,Bangalore,2024-04-19,716,15,53970,3598,9,12,2026-03-24,26,0.41,9,0.51,6,3.5,1,1,0,0.07,Accessories,UPI,88,81,100,9,Early Access,loyal
SK000146,Harsh Saxena,harsh.saxena15@outlook.com,+91-7978671173,M,50,Chennai,2024-09-15,567,40,155840,3896,14,6,2026-03-30,29,0.64,11,0.69,9,4.8,1,2,2,0.06,Footwear,UPI,82,68,100,8,Cashback,loyal
SK000147,Megha Tiwari,megha.tiwari82@hotmail.com,+91-8201547943,F,19,Ahmedabad,2026-02-11,53,7,11333,1619,6,11,2026-03-25,12,0.4,10,0.44,1,4.5,0,3,0,0.07,Western Wear,UPI,64,44,59,8,Cashback,regular
SK000148,Ahana Khanna,ahana.khanna29@yahoo.com,+91-8043368570,F,30,Delhi,2026-01-27,68,11,30371,2761,5,16,2026-03-20,10,0.37,3,0.56,1,3.9,1,1,1,0.11,Accessories,Credit Card,62,56,44,6,Free Shipping,regular
SK000149,Vikram Jain,vikram.jain67@gmail.com,+91-9072840731,M,47,Lucknow,2024-11-19,502,8,31488,3936,6,21,2026-03-15,14,0.45,5,0.36,1,4.3,2,2,0,0.09,Western Wear,Debit Card,60,50,68,6,Exclusive Collections,regular
SK000150,Pallavi Mittal,pallavi.mittal56@outlook.com,+91-7594745335,F,45,Mumbai,2024-11-02,519,30,92490,3083,9,15,2026-03-21,30,0.67,20,0.52,12,4.1,4,0,1,0.04,Footwear,Debit Card,77,95,100,10,Cashback,loyal
SK000151,Darsh Desai,darsh.desai70@hotmail.com,+91-9735161047,M,32,Delhi,2025-01-16,444,11,31207,2837,4,31,2026-03-05,12,0.33,10,0.21,5,4.5,1,0,1,0.1,Ethnic Wear,Wallet,56,67,89,8,Early Access,regular
SK000152,Pranav Singh,pranav.singh58@gmail.com,+91-9647438791,M,55,Hyderabad,2025-04-23,347,10,23910,2391,1,55,2026-02-09,3,0.18,3,0.41,0,,0,2,1,0.17,Ethnic Wear,COD,21,40,15,4,Discount,at_risk
SK000153,Vihaan Patel,vihaan.patel79@outlook.com,+91-8176222874,M,29,Chandigarh,2025-12-08,118,6,8022,1337,3,36,2026-02-28,3,0.18,5,0.66,0,,0,0,0,0.13,Ethnic Wear,Credit Card,43,53,21,7,Gift Card,occasional
SK000154,Pranav Desai,pranav.desai25@outlook.com,+91-7819891123,M,32,Pune,2025-11-07,149,8,15264,1908,3,42,2026-02-22,5,0.24,1,0.54,0,,0,2,1,0.14,Footwear,Wallet,44,38,13,7,Discount,occasional
SK000155,Kritika Mittal,kritika.mittal40@yahoo.com,+91-9593466123,F,18,Chennai,2024-10-28,524,4,9592,2398,2,73,2026-01-22,1,0.08,2,0.58,2,4.2,0,4,0,0.16,Accessories,Wallet,39,17,18,6,Free Shipping,at_risk
SK000156,Saanvi Patel,saanvi.patel14@outlook.com,+91-8037269802,F,44,Jaipur,2025-01-28,432,6,8724,1454,3,33,2026-03-03,5,0.21,2,0.51,1,4.6,0,1,0,0.11,Sportswear,Debit Card,47,60,21,5,Gift Card,occasional
SK000157,Advik Nair,advik.nair44@yahoo.com,+91-9432312474,M,38,Chennai,2025-07-18,261,7,21553,3079,6,35,2026-03-01,14,0.4,10,0.3,3,4.7,0,2,0,0.09,Ethnic Wear,UPI,56,53,73,6,Exclusive Collections,regular
SK000158,Navya Menon,navya.menon71@hotmail.com,+91-8727746496,F,32,Coimbatore,2025-02-06,423,6,10806,1801,4,16,2026-03-20,9,0.43,4,0.44,4,3.7,0,1,0,0.07,Sportswear,Wallet,67,71,50,7,Cashback,regular
SK000159,Khushi Sharma,khushi.sharma3@hotmail.com,+91-8716221155,F,27,Kochi,2024-09-29,553,4,5572,1393,1,153,2025-11-03,0,0.04,2,0.52,1,4.1,0,0,0,0.15,Western Wear,Wallet,20,61,11,4,Cashback,dormant
SK000160,Pallavi Agarwal,pallavi.agarwal11@outlook.com,+91-7944719705,F,34,Surat,2025-02-15,414,10,32330,3233,5,19,2026-03-17,15,0.36,3,0.69,3,4.4,0,2,0,0.06,Accessories,Credit Card,61,66,54,8,Exclusive Collections,regular
SK000161,Vivaan Shah,vivaan.shah65@gmail.com,+91-7829318073,M,25,Kochi,2025-01-18,442,6,13518,2253,2,33,2026-03-03,7,0.22,0,0.36,1,4.8,0,1,0,0.09,Footwear,Debit Card,49,52,19,6,Discount,occasional
SK000162,Ayaan Bhatia,ayaan.bhatia80@gmail.com,+91-9003093744,M,28,Mumbai,2024-11-24,497,6,6228,1038,4,40,2026-02-24,4,0.22,3,0.42,1,4.6,0,1,0,0.1,Western Wear,COD,38,58,22,8,Discount,occasional
SK000163,Myra Singh,myra.singh86@yahoo.com,+91-7618667770,F,35,Gurgaon,2025-02-10,419,3,7992,2664,3,54,2026-02-10,6,0.22,4,0.57,1,4.2,0,1,0,0.08,Western Wear,UPI,52,49,29,8,Free Shipping,occasional
SK000164,Swati Joshi,swati.joshi99@yahoo.com,+91-9112289291,F,37,Chandigarh,2025-01-28,432,8,23608,2951,4,53,2026-02-11,4,0.17,1,0.27,2,4.1,0,0,0,0.11,Footwear,Credit Card,41,75,21,7,Cashback,occasional
SK000165,Tanvi Gupta,tanvi.gupta36@hotmail.com,+91-9685881348,F,37,Lucknow,2026-02-12,52,11,42845,3895,6,27,2026-03-09,14,0.36,4,0.54,3,4.8,0,2,1,0.1,Western Wear,Wallet,58,42,55,9,Exclusive Collections,regular
SK000166,Vihaan Bansal,vihaan.bansal45@hotmail.com,+91-9081332101,M,24,Chennai,2024-07-15,629,2,5038,2519,4,51,2026-02-13,7,0.15,1,0.4,2,3.7,0,2,0,0.1,Western Wear,COD,54,43,27,5,Gift Card,occasional
SK000167,Ayaan Jain,ayaan.jain22@yahoo.com,+91-9104040999,M,18,Bhopal,2025-02-24,405,2,4370,2185,1,94,2026-01-01,2,0.08,2,0.42,1,3.7,0,2,0,0.18,Accessories,Debit Card,18,35,15,5,Free Shipping,dormant
SK000168,Sai Patel,sai.patel32@gmail.com,+91-9585091624,M,19,Nagpur,2025-09-12,205,7,15778,2254,4,32,2026-03-04,8,0.23,5,0.26,2,4.0,0,1,0,0.14,Ethnic Wear,UPI,45,49,41,5,Gift Card,occasional
SK000169,Swati Jain,swati.jain27@yahoo.com,+91-9279766340,F,47,Ahmedabad,2024-04-16,719,8,19040,2380,4,12,2026-03-24,14,0.34,6,0.69,3,4.9,2,2,0,0.1,Accessories,Wallet,73,62,81,7,Exclusive Collections,regular
SK000170,Dhruv Tiwari,dhruv.tiwari6@yahoo.com,+91-8967093781,M,27,Jaipur,2026-02-04,60,2,5464,2732,3,57,2026-02-07,7,0.18,0,0.56,2,4.5,0,0,0,0.1,Ethnic Wear,Debit Card,40,64,24,8,Free Shipping,occasional
SK000171,Ritvik Mehta,ritvik.mehta8@outlook.com,+91-8476413229,M,32,Surat,2025-03-22,379,16,98624,6164,11,12,2026-03-24,20,0.44,15,0.5,7,4.0,3,0,0,0.03,Sportswear,Debit Card,79,92,100,9,Free Shipping,loyal
SK000172,Riya Bansal,riya.bansal84@hotmail.com,+91-7274289377,F,41,Coimbatore,2025-12-21,105,6,9516,1586,3,44,2026-02-20,6,0.17,1,0.59,2,4.4,0,1,0,0.1,Western Wear,Credit Card,42,66,25,6,Gift Card,occasional
SK000173,Preeti Sharma,preeti.sharma65@hotmail.com,+91-9617981033,F,29,Chennai,2025-08-11,237,7,20727,2961,6,25,2026-03-11,10,0.4,5,0.5,1,4.7,1,2,0,0.11,Western Wear,Wallet,67,50,50,7,Free Shipping,regular
SK000174,Aaradhya Tiwari,aaradhya.tiwari29@gmail.com,+91-8385527868,F,40,Bhopal,2024-06-16,658,12,36792,3066,14,8,2026-03-28,23,0.45,12,0.68,15,4.0,4,2,0,0.04,Accessories,UPI,90,95,100,10,Early Access,loyal
SK000175,Tanvi Menon,tanvi.menon78@hotmail.com,+91-7608511039,F,29,Lucknow,2024-08-16,597,6,19854,3309,2,48,2026-02-16,3,0.17,2,0.6,0,,0,4,1,0.22,Sportswear,COD,39,13,12,5,Free Shipping,at_risk
SK000176,Reyansh Kapoor,reyansh.kapoor51@hotmail.com,+91-9413213546,M,25,Nagpur,2024-12-17,474,1,1481,1481,0,134,2025-11-22,1,0.02,1,0.22,0,,0,0,0,0.15,Sportswear,Wallet,14,64,5,5,Free Shipping,dormant
SK000177,Aadhya Jain,aadhya.jain75@gmail.com,+91-9978260062,F,51,Vadodara,2024-06-18,656,2,2680,1340,0,130,2025-11-26,1,0.05,1,0.53,1,4.7,0,3,0,0.11,Western Wear,UPI,9,43,10,3,Discount,dormant
SK000178,Sara Patel,sara.patel68@gmail.com,+91-9823629213,F,42,Ahmedabad,2024-05-05,700,15,37110,2474,4,35,2026-03-01,14,0.27,9,0.53,4,4.9,1,2,1,0.09,Ethnic Wear,Credit Card,64,63,85,8,Cashback,regular
SK000179,Pallavi Pillai,pallavi.pillai88@outlook.com,+91-8685247308,F,44,Hyderabad,2025-04-03,367,11,33462,3042,5,19,2026-03-17,12,0.35,3,0.32,2,4.0,2,3,0,0.09,Ethnic Wear,Credit Card,72,48,63,7,Early Access,regular
SK000180,Rudra Kumar,rudra.kumar73@hotmail.com,+91-8269325258,M,20,Pune,2025-12-03,123,5,8845,1769,2,58,2026-02-06,4,0.25,2,0.4,1,4.5,0,2,0,0.11,Ethnic Wear,COD,41,50,19,6,Discount,occasional
SK000181,Advik Reddy,advik.reddy19@yahoo.com,+91-9019621340,M,25,Pune,2025-02-27,402,4,7948,1987,4,48,2026-02-16,3,0.17,1,0.67,2,3.5,0,0,0,0.15,Western Wear,COD,53,69,19,5,Discount,occasional
SK000182,Aakash Chopra,aakash.chopra77@hotmail.com,+91-9157766382,M,31,Ahmedabad,2024-07-03,641,7,27335,3905,5,16,2026-03-20,9,0.3,7,0.57,4,3.5,1,1,0,0.07,Ethnic Wear,Credit Card,62,73,69,8,Cashback,regular
SK000183,Isha Reddy,isha.reddy39@outlook.com,+91-9921275055,F,28,Delhi,2025-11-01,155,14,37044,2646,7,29,2026-03-07,10,0.45,2,0.55,1,4.7,2,0,1,0.11,Footwear,COD,73,63,51,9,Cashback,regular
SK000184,Ananya Agarwal,ananya.agarwal96@hotmail.com,+91-9129585046,F,40,Surat,2024-07-31,613,12,69432,5786,12,4,2026-04-01,18,0.42,7,0.69,15,4.5,3,0,0,0.08,Ethnic Wear,Credit Card,82,95,100,10,Exclusive Collections,loyal
SK000185,Sneha Agarwal,sneha.agarwal41@outlook.com,+91-9319936846,F,38,Gurgaon,2024-08-31,582,18,46764,2598,14,11,2026-03-25,29,0.43,9,0.61,9,4.8,5,0,1,0.06,Western Wear,UPI,85,86,100,8,Exclusive Collections,loyal
SK000186,Kritika Kulkarni,kritika.kulkarni63@hotmail.com,+91-8085778194,F,45,Chandigarh,2025-09-22,195,13,40144,3088,9,12,2026-03-24,21,0.52,8,0.51,12,4.3,1,2,0,0.05,Footwear,COD,81,93,100,9,Cashback,loyal
SK000187,Jyoti Gupta,jyoti.gupta99@gmail.com,+91-9818869659,F,27,Hyderabad,2025-09-28,189,12,84432,7036,10,9,2026-03-27,15,0.5,15,0.22,11,4.1,5,2,0,0.06,Accessories,Wallet,88,88,100,8,Early Access,loyal
SK000188,Atharva Gupta,atharva.gupta66@outlook.com,+91-9461736305,M,34,Gurgaon,2025-08-15,233,4,6992,1748,2,56,2026-02-08,3,0.24,0,0.5,2,3.8,0,1,0,0.14,Accessories,Credit Card,41,48,16,7,Discount,occasional
SK000189,Anjali Mehta,anjali.mehta53@hotmail.com,+91-7844383576,F,43,Delhi,2024-05-14,691,8,20536,2567,2,47,2026-02-17,4,0.21,2,0.51,0,,0,1,1,0.13,Western Wear,Credit Card,51,50,14,6,Gift Card,occasional
SK000190,Anvi Rao,anvi.rao47@hotmail.com,+91-9614137380,F,27,Bangalore,2024-05-28,677,3,7134,2378,2,46,2026-02-18,3,0.12,0,0.58,2,3.6,0,1,0,0.25,Accessories,Credit Card,30,38,16,4,Discount,at_risk
SK000191,Kavita Verma,kavita.verma33@gmail.com,+91-9434197107,F,25,Lucknow,2025-09-17,200,4,4444,1111,1,175,2025-10-12,1,0.06,1,0.59,1,4.7,0,3,0,0.15,Accessories,COD,5,37,10,2,Free Shipping,dormant
SK000192,Dhruv Pandey,dhruv.pandey59@gmail.com,+91-9981591180,M,45,Delhi,2026-01-15,80,38,162602,4279,12,13,2026-03-23,25,0.5,19,0.64,11,3.8,1,1,1,0.03,Ethnic Wear,Wallet,86,85,100,10,Cashback,loyal
SK000193,Sara Bansal,sara.bansal93@outlook.com,+91-9833493182,F,18,Jaipur,2025-10-17,170,3,8349,2783,4,42,2026-02-22,7,0.28,2,0.36,1,4.6,0,1,0,0.08,Sportswear,UPI,46,48,25,8,Gift Card,occasional
SK000194,Laksh Kapoor,laksh.kapoor91@outlook.com,+91-9461950811,M,47,Mumbai,2025-12-13,113,5,12250,2450,3,62,2026-02-02,3,0.06,0,0.37,2,4.7,0,2,1,0.25,Accessories,UPI,40,25,16,4,Discount,at_risk
SK000195,Saanvi Agarwal,saanvi.agarwal36@yahoo.com,+91-9173623682,F,28,Coimbatore,2025-04-02,368,28,89684,3203,9,14,2026-03-22,21,0.57,19,0.55,6,4.6,3,2,2,0.07,Ethnic Wear,Credit Card,90,60,100,8,Exclusive Collections,loyal
SK000196,Tanvi Kulkarni,tanvi.kulkarni83@hotmail.com,+91-7667075374,F,31,Kochi,2025-02-12,417,12,43524,3627,7,13,2026-03-23,9,0.36,6,0.57,5,4.7,2,3,1,0.11,Western Wear,COD,63,45,81,9,Free Shipping,regular
SK000197,Pranav Agarwal,pranav.agarwal35@hotmail.com,+91-9130017538,M,44,Bhopal,2026-02-03,61,14,99484,7106,10,14,2026-03-22,21,0.64,20,0.53,11,4.8,1,2,0,0.07,Sportswear,COD,77,79,100,8,Exclusive Collections,loyal
SK000198,Rohan Mehta,rohan.mehta69@yahoo.com,+91-7565516158,M,39,Indore,2025-07-22,257,2,3802,1901,4,51,2026-02-13,7,0.16,2,0.47,0,,0,2,0,0.09,Ethnic Wear,Credit Card,46,54,20,7,Cashback,occasional
SK000199,Isha Bhatia,isha.bhatia89@outlook.com,+91-7331071739,F,18,Pune,2025-08-06,242,4,7556,1889,1,99,2025-12-27,1,0.06,1,0.24,0,,0,0,0,0.19,Western Wear,Debit Card,6,57,5,2,Cashback,dormant
SK000200,Deepak Chopra,deepak.chopra21@yahoo.com,+91-9155435482,M,23,Surat,2024-08-11,602,3,8727,2909,2,63,2026-02-01,4,0.09,1,0.3,1,3.7,0,1,0,0.23,Footwear,Credit Card,32,43,16,3,Discount,at_risk
SK000201,Laksh Chopra,laksh.chopra74@hotmail.com,+91-7159289789,M,32,Gurgaon,2026-02-27,37,10,26490,2649,7,19,2026-03-17,12,0.29,7,0.51,3,4.8,2,3,1,0.12,Sportswear,UPI,72,37,80,6,Exclusive Collections,regular
SK000202,Karthik Iyer,karthik.iyer37@outlook.com,+91-9487360951,M,41,Gurgaon,2025-02-06,423,3,3552,1184,0,171,2025-10-16,2,0.05,2,0.43,0,,0,2,0,0.17,Footwear,UPI,7,41,10,3,Gift Card,dormant
SK000203,Darsh Khanna,darsh.khanna86@outlook.com,+91-9099620601,M,36,Delhi,2026-02-13,51,35,216370,6182,9,13,2026-03-23,28,0.45,11,0.53,5,3.6,2,2,1,0.04,Accessories,UPI,75,73,100,10,Early Access,loyal
SK000204,Shaurya Gupta,shaurya.gupta23@hotmail.com,+91-7822223572,M,32,Kochi,2024-07-26,618,7,23107,3301,4,15,2026-03-21,10,0.42,6,0.4,5,4.5,2,1,0,0.12,Western Wear,COD,65,67,83,8,Free Shipping,regular
SK000205,Prisha Verma,prisha.verma11@hotmail.com,+91-9820133631,F,27,Coimbatore,2025-10-27,160,5,12105,2421,3,53,2026-02-11,8,0.2,4,0.25,1,4.9,0,2,0,0.11,Footwear,UPI,50,49,33,5,Gift Card,occasional
SK000206,Advik Gupta,advik.gupta29@yahoo.com,+91-9738925253,M,50,Bangalore,2024-12-22,469,3,5973,1991,4,58,2026-02-06,8,0.23,3,0.4,0,,0,2,0,0.1,Ethnic Wear,Credit Card,51,53,25,6,Free Shipping,occasional
SK000207,Iraa Bhatia,iraa.bhatia88@hotmail.com,+91-7559130540,F,30,Coimbatore,2024-06-03,671,7,11438,1634,3,52,2026-02-12,4,0.25,0,0.51,2,3.8,0,2,0,0.13,Western Wear,COD,41,40,18,5,Discount,occasional
